id,title,score,time,like,dislike,reply,content,book
8072595,一场关于否认的旅行,3.0,2016-09-04 21:57:02,0,0,0,"这篇书评可能有关键情节透露

                              一个人的青少年时期总是会充满了对生活，世界的不满意，本书中的青年安德鲁斯就是这种情绪无限放大后的表象。人付出的努力越多，就会对得到的东西不满足。安德鲁斯的父亲是一位牧师，应该是生活比较殷实的，很普通也很正派的家庭。也许是被社会和家庭支配，所以安德鲁斯...

                         (展开)
                    ",屠夫十字镇
8069567,十字镇,3.0,2016-09-02 12:11:47,0,0,0,"                        开头进入较慢，看安德鲁斯随车来到十字镇，对十字镇的描述，及找到麦克唐纳的过程，过于慢吞吞无特色，看起啦也无感。直到米勒出现，才觉得好玩了一点点。待续。

                         (展开)
                    ",屠夫十字镇
8012377,《屠夫十字镇》：东部人的西部，想象中的自然,5.0,2016-07-28 22:47:49,0,0,0,"这篇书评可能有关键情节透露

                               文/吴情  关于美国西部，有太多文字、视频资料可供查阅，西部片、西部小说，乃至学者连篇累牍的专题研究。不过，这些资料果真就穷尽了西部？答案似乎是否定的。其实，十九世纪七八十年代的语境中，西部很大程度上是美国东部人的浪漫想象，是东部社会文化建构出来的存在...

                         (展开)
                    ",屠夫十字镇
8101933,来自旷野的虚假召唤,4.0,2016-09-26 09:41:54,0,1,0,"                        （刊于《周末画报》第927期）  文/俞耕耘  很难想象，写《斯通纳》的约翰·威廉斯会写出一部境界翻新的西部小说《屠夫十字镇》，它粗犷却柔腻，迷惘而深沉。原来，这位丹佛大学的教授作家不只是深宅在学院书斋，他也可以很狂野，很原始，很牛仔。威廉斯属于一种高手：每写一部...

                         (展开)
                    ",屠夫十字镇
8021652,在西部荒野中寻找真实自我,5.0,2016-08-03 20:31:05,4,1,0,"                        约翰·威廉斯的小说产量很少，题材却遍及多样，中国读者最熟悉，也是他现在最著名的是几十年后被重新掘出，成为“新经典”的学院题材小说《斯通纳》，此外他还有历史小说《奥古斯都》和西部小说《屠夫十字镇》等作品。斯通纳本人是拒绝“西部小说”这个名号的，虽然印上这种标...

                         (展开)
                    ",屠夫十字镇
8023092,一切都只是过往烟云,4.0,2016-08-04 18:39:57,4,1,2,"                        曾是满腔热血地寻找自我，逃离熟悉的环境，体验陌生的行业，到头来一切只是过往云烟。《屠夫十字镇》的主人公威尔•安德鲁斯正是如此，他离开小镇时，一无所有，带走的只剩那曾经的回忆。 作者约翰•威廉斯，美国作家，作品极少，年初中国引进了他的作品《斯通纳》畅销一时...

                         (展开)
                    ",屠夫十字镇
8007096,年轻人，在失败中重新找到自我了吗？,4.0,2016-07-25 09:35:33,4,3,4,"                        文/夏丽柠  约翰•威廉斯的《屠夫十字镇》貌似一本失败之书，却又隐藏希望。作者威廉斯教授，1922年生于美国的德克萨斯，因写作能力优异而到电台和报社工作。二战爆发后，他作为美国空军去印度和缅甸服役。战争接近尾声时，他先去丹佛读大学，又去密苏里大学读博士。1955年，...

                         (展开)
                    ",屠夫十字镇
8021824,或许人生一无所有，但依然可以纵马前行,5.0,2016-08-03 22:00:10,3,0,0,"                         《屠夫十字镇》，是美国作家约翰·威廉斯的又一部力作。这个故事并不复杂，一个名叫安德鲁斯的年轻人来到屠夫十字镇，他的初衷非常单纯以至于让人觉得不可思议：因为他对自己的生活现状不满意，他对自己的生命有所追寻，他是个热血好青年，抵得住女人的诱惑，也不怕长途狩猎的...

                         (展开)
                    ",屠夫十字镇
13305311,私人意见：我不会再被余华的新书感动了,,2021-03-08 12:23:48,1044,32,180,"                        我依然记得高中时一口气读完余华《活着》的那个夜晚，那本书刷新了我对小说的阅读体验，令我从此记住余华这个名字。但是当我阅读《文城》时，哪怕因为《第七天》的失败我已经尽可能降低了对这本小说的期待，这本新书依旧没有给予我阅读上的感动，更准确地来说，没有新奇感，不...

                         (展开)
                    ",文城
13314930,总有一个地方叫文城,5.0,2021-03-12 21:05:56,436,4,59,"                        前天晚上熬夜到两点多将文城半口气看完，看完后，内心有着很微妙的波动，似乎有很多感慨要倾泻却又迂回在一处不知如何道出。人们熟悉的那个余华回来了吗？我并不清楚，但是，我熟悉的那个余华回来了，在文城里，徐徐走来。 《文城》分为两部分，“文城”和“文城补”，而我认为...

                         (展开)
                    ",文城
13307500,文学是让人活的，不是让人死的,5.0,2021-03-09 11:06:36,149,6,15,"                        2月22日，我们邀请评论家杨庆祥老师进行了一场直播，和我们分享了阅读余华新书《文城》的感受。以下是当日直播的文字整理： 1. 阅读初体验 问：杨老师，您作为最早读到《文城》的幸运读者之一，请您跟大家分享一下第一手的阅读感受吧！ 答：我‍‍一直非常喜欢余华老师，...

                         (展开)
                    ",文城
13885558,你好，文城,4.0,2021-09-26 01:11:27,122,1,14,"这篇书评可能有关键情节透露

                        余华出新书，听说孕育了八年，叫《文城》。 好家伙，这是我中学时代最好朋友的名字，就不能不看了。 通读之后，回想全篇的故事，很奇怪，想起一首谢春花的民谣《借我》。 清末民初。主人公林祥福，北方人，富二代，好木匠。一日，来自“文城”的阿强、小美，自称兄妹，小扣柴扉...

                         (展开)
                    ",文城
13319898,人世间真正的坚持是需要很多付出，包括看得见和看不见的,4.0,2021-03-15 00:14:11,62,1,18,"这篇书评可能有关键情节透露

                        这些天，关于对《文城》的讨论景象越发盛世，倒不是说这是经过营销后产生的期许，而是人内心的一种渴求。就像一件新衣服，新的东西出来，你总想着要去体验体验，尤其是自己依赖的某品牌。 《文城》一部新作品，大家都期许一睹为快，目睹后可为其内容产生奇妙想象，都想说几句心...

                         (展开)
                    ",文城
13303620,余华一直在写乱时候的人,5.0,2021-03-07 16:51:36,68,7,7,"这篇书评可能有关键情节透露

                        写久东西的人知道，对于一个作家来说，最难的不是怎么写，而是写什么。 《第七天》像是余华的一部实验性作品，引来一些争议，八年之后的这部《文城》，才是余华最擅长也最得意的题材。 余华一直在写乱时候的人，用不动声色、看似无力平白的笔调，冷静地记叙身处乱世飘摇年代、...

                         (展开)
                    ",文城
14041177,《文城》一句谎言，一生已过,4.0,2021-12-03 19:38:32,54,3,0,"这篇书评可能有关键情节透露

                        《文城》余华时隔八年的新作，用最朴素的语言，描述一个看似平淡的故事，却让人内心闷痛。越是叙述的平静，内心波澜越大。有种阳光下淡然一笑，时光已过千山之感。 “文城”是一个虚构之城，主人公用一辈子的时间去追寻。有时，就是人心中这种超越现实的执念，才会成为被人传颂...

                         (展开)
                    ",文城
13514091,余华谈《文城》：它是我最接近完成、又最难完成的作品,5.0,2021-04-30 15:37:54,42,0,3,"                        4月23日世界读书日，《文城》上市两个月，余华首次亮相，与翘首期盼的读者见面，畅谈《文城》及其背后的故事。 《文城》是余华的第六部长篇小说，讲述了一个人和他一生的寻找，以及一群人和一个汹涌的年代。主人公林祥福从北方一路南下，寻找一个叫“文城”的地方，从而引出一...

                         (展开)
                    ",文城
13343899,他的骑术依旧高超，但已不是一个骑兵,,2021-03-25 20:21:40,39,2,6,"这篇书评可能有关键情节透露

                        “那个写《活着》的余华又回来了。”听到这句话，余华小说的忠诚读者、与余华暗自较量的同行、余华的亲友团和余华的敌人，没有人听后不会被吊起胃口。在很多人心里，“《活着》”已经变成了当代文学领域的一个最高级的形容词，一个文学俘获我们心灵的铁证，一个难以逾越的传播...

                         (展开)
                    ",文城
